section_id,gemini_power,gemini_reason_power,gemini_privacy,gemini_reason_privacy,gemini_safety,gemini_reason_safety,gemini_choice,gemini_reason_choice,gemini_community,gemini_reason_community,gemini_engagement,gemini_reason_engagement,gemini_ip_protection,gemini_reason_ip_protection,gemini_improvement,gemini_reason_improvement,gemini_care,gemini_reason_care,gemini_accountability,gemini_reason_accountability,gemini_B1_authenticity_claims,gemini_reason_B1_authenticity_claims,gemini_B2_religious_sensitivity,gemini_reason_B2_religious_sensitivity,gemini_B3_indigenous_minority,gemini_reason_B3_indigenous_minority,gemini_B4_traditional_craftsmanship,gemini_reason_B4_traditional_craftsmanship,gemini_B5_commercialization_culture,gemini_reason_B5_commercialization_culture,gemini_B6_ai_cultural_content,gemini_reason_B6_ai_cultural_content
S006743,1,"The section states 'we may terminate your account', indicating platform authority.",0,,0,,1,"The section states 'You may cancel your account at any time', indicating user-selectable options.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006741,1,The phrase 'at a rate of conversion to be determined by us from time to time in its absolute and sole discretion' indicates platform authority.,0,,0,,0,,0,,1,"Discusses 'Diamonds' as a measurement of popularity based on 'Gifts' received, which relates to monetization and user participation.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006744,1,"The section contains explicit platform-authority language regarding the use and transfer of Coins: 'designated by us', 'expressly permitted by us', 'expressly prohibited'.",0,,0,,0,,0,,1,"The section discusses the use of 'Coins' on the 'Platform' and as part of 'Services', which relates to monetization tools and user participation.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006748,1,"Contains explicit platform-authority language: 'we may, at our sole discretion', 'We reserve the right', 'we will not be liable'.",0,,0,,0,,0,,0,,0,,0,,0,,1,"Mentions 'appeal processes' implicitly through verification and withdrawal fulfillment, and 'we will not be liable' indicates accountability mechanisms.",0,,0,,0,,0,,0,,0,
S006749,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006750,0,,0,,0,,0,,0,,1,"The section describes the TikTok Live Stream Program and its features, which are mechanisms by which users participate.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006753,1,Contains 'We reserve the right to terminate or take other appropriate action',0,,1,Contains 'We reserve the right to terminate or take other appropriate action against the account of any User that is deemed to be abusing the Program or this Virtual Items Policy.',0,,0,,1,Mentions 'Gifts' and how users can use them to 'rate or show your appreciation for an item of User Content',0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006745,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006751,1,"Contains 'absolute right to manage, regulate, control, modify and/or eliminate... in our sole discretion', and 'we will have no liability to you based on our exercise of such right'.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006752,0,,0,,0,,0,,0,,1,"Discusses monetization mechanisms (Coins, Gifts) and user participation in exchanging them.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006747,1,"The section states 'we have the absolute right to manage, regulate, control, modify and/or eliminate such withdrawal feature as we see fit in our sole discretion', which is explicit platform-authority language.",0,,0,,0,,0,,1,"The section discusses monetary compensation, accrual of Diamonds, and withdrawal of Diamond, which are mechanisms for user participation and monetization.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006757,1,"Contains 'we may, at our sole discretion, request you to provide information to verify your identity' and 'We reserve the right to verify your identity'",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006754,1,"The section states 'we have the absolute right to manage, regulate, control, modify and/or eliminate such withdrawal feature as we see fit in our sole discretion', which is explicit platform-authority language.",0,,0,,0,,0,,1,"The section discusses monetary compensation, accrual of Diamonds, and withdrawal of Diamond, which are mechanisms for user participation and monetization.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006755,1,"The section states 'account terminated by us', 'forfeit Diamonds from his or her account', 'absolute right to manage, regulate, control, modify and/or eliminate such Diamonds as it sees fit in its sole discretion', which are explicit platform-authority language.",0,,0,,0,,0,,1,"The section discusses 'Diamonds', 'user account', and 'accrued', which relate to monetization tools and user participation.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006746,1,"The section contains explicit prohibitions framed as platform-issued rules: 'expressly prohibited', 'Any Coins assigned... are void'.",0,,1,"The section prohibits certain actions related to Coins, which can be interpreted as a safety measure to prevent fraud or misuse within the platform's economy.",0,,0,,1,"The section discusses 'Coins', which are related to monetization and virtual gifts, mechanisms by which users participate and engage on the platform.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006758,0,,0,,0,,0,,0,,1,"Discusses usage of coins within the Platform and Services, which relates to monetization tools and user participation.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006762,0,,0,,0,,0,,0,,1,"The section describes the TikTok Live Stream Program and its features, which are mechanisms by which users participate.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006760,1,"The section states 'we may terminate your account', indicating platform authority.",0,,0,,1,"The section states 'You may cancel your account at any time', indicating user-selectable options.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006761,1,"The section states 'we may terminate your account', indicating platform authority.",0,,0,,1,"The section states 'You may cancel your account at any time', indicating user-selectable options.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006759,0,,0,,0,,1,The section describes users selecting to purchase virtual gifts by exchanging Coins.,0,,1,"The section discusses the purchase of virtual gifts ('Gifts') by exchanging Coins, which is a monetization mechanism.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006763,1,"The section describes platform-issued rules regarding the transfer and forfeiture of accrued coins, and states that users who violate these restrictions 'may have his or her account terminated us, forfeit Coins from his or her account, and/or be subject to liability for damages and litigation and transaction costs.'",0,,1,"The section describes prohibitions and consequences for violating rules related to virtual currency (Coins), which can be interpreted as a safety measure to prevent fraud and maintain platform integrity.",0,,0,,1,"The section discusses 'Accrued Coins' and their transferability, which relates to monetization tools and user participation in the platform's economy.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006765,1,"The section discusses platform rules regarding incentives, refunds, and forfeiture of payments, indicating platform authority and enforcement.",0,,0,,0,,0,,1,"The section discusses 'Diamond incentive', 'financial compensation', 'Gifts purchased', and 'payment withdrawn', which relate to user participation in monetization and gifting mechanisms.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006766,1,Contains 'We reserve the right to deduct any applicable taxes prior to making such payment if we determine that we are required to do so by applicable law.',0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006764,1,"The section describes platform rules regarding Gifts and Diamonds, indicating platform authority over these features.",0,,0,,0,,0,,1,"The section discusses the gifting mechanism and earning Diamonds, which are engagement and monetization features.",0,,0,,1,"The section provides a contact link for users experiencing problems with Gifts, directing them to support resources.",0,,0,,0,,0,,0,,0,,0,
S006769,1,"The section contains explicit platform-authority language regarding the use and transfer of Coins: 'designated by us', 'expressly permitted by us', 'expressly prohibited'.",0,,0,,0,,0,,1,"The section discusses the use of 'Coins' on the 'Platform' and as part of 'Services', which relates to monetization tools and user participation.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006767,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006768,1,"The section states 'we may terminate your account', indicating platform authority.",0,,0,,1,"The section states 'You may cancel your account at any time', indicating user-selectable options.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006771,0,,0,,0,,1,User can choose to purchase Gifts if aged 18 or older.,0,,1,"Discusses purchasing virtual gifts ('Gifts') by exchanging Coins, which is a monetization/engagement mechanism.",0,,0,,0,,0,,0,,0,,0,,0,,0,"While it discusses monetization (Gifts), there is no explicit cultural/traditional/religious framing.",0,
S006772,1,The phrase 'at a rate of conversion to be determined by us from time to time in its absolute and sole discretion' indicates platform authority.,0,,0,,0,,0,,1,"Discusses how users earn Diamonds based on Gifts received, which relates to monetization tools and user participation.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006756,1,"Contains 'We may cancel' and 'you shall have no right or entitlement', indicating platform authority over incentives and user rights.",0,,0,,0,,0,,1,"Discusses 'Diamond incentive', 'Gifts', and 'cash conversion', which are mechanisms for user participation and monetization.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006774,1,"The section states 'This Rewards Policy applies...' and 'Users that participate in Programs can receive rewards from TikTok', indicating platform authority in setting terms for rewards and programs.",0,,0,,0,,0,,1,"The section explicitly discusses 'incentive programs offered by TikTok to incentivise users to interact with the Platform and to create high-quality, engaging content' and 'Rewards that TikTok offers (such as Diamonds, discount vouchers or merchandise)'.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006775,0,,0,,0,,0,,0,,1,"Discusses monetization (Diamonds, Gifts) and how users participate (content popularity, showing appreciation).",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006777,1,"The section discusses termination of participation in a Program and the platform's ability to deduct rewards, indicating platform authority and enforcement.",0,,0,,0,,0,,0,,0,,0,,0,,1,"The section describes an appeal process for users who believe their access to a Program was wrongly suspended or terminated, which is a mechanism for holding the platform accountable.",0,,0,,0,,0,,0,,0,
S006779,1,"The section states 'you must not sell, assign or otherwise transfer Diamonds without our permission' and 'Breaching this restriction may result in termination of your access to a Program and/or deduction of Rewards', indicating platform authority and enforcement.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006780,0,,0,,0,,0,,0,,1,"The section describes the TikTok Live Stream Program and its features, which relates to user participation and engagement mechanisms.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006773,1,"Contains explicit platform-authority language: 'we may replace', 'sole discretion'.",0,,0,,0,,0,,1,"Discusses monetization mechanisms (Gifts, Coins, cash exchange) and user participation in these systems.",0,,0,,0,,0,,0,,0,,0,,0,,0,"While it discusses monetization (Gifts, Coins), there is no explicit cultural/traditional/religious framing.",0,
S006770,1,"Contains 'we may, at our sole discretion, request you to provide information to verify your identity' and 'We reserve the right to verify your identity'",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006782,1,"The section describes the platform's (Program's) volition in allowing users to send Virtual Gifts as a reward for purchasing Coins, indicating platform authority over the reward mechanism.",0,,0,,1,"The section describes the user's ability to purchase Coins and, as a reward, send Virtual Gifts to other users, indicating selectable options for user participation.",0,,1,"The section describes mechanisms by which users participate: purchasing Coins and sending Virtual Gifts, which are forms of engagement and monetization.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006783,1,"The section states 'We may make the following products and incentives available to you on our Platform from time to time', indicating platform authority over offerings.",0,,0,,0,,0,,1,"The section discusses user eligibility for buying Coins, sending Gifts, earning Diamonds, and withdrawing Diamonds, which are mechanisms for user participation and monetization.",0,,1,The phrase 'We may make the following products and incentives available to you on our Platform from time to time' suggests platform evolution and enhancement of features.,0,,0,,0,,0,,0,,0,,0,,0,
S006784,1,"The section states 'we have the absolute right to manage, regulate, control, modify and/or eliminate such exchange rate as we see fit in our sole discretion', which is explicit platform-authority language.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006781,1,"The section states 'we have the absolute right to manage, regulate, control, modify and/or eliminate such Diamonds as it sees fit in its sole discretion', which is explicit platform-authority language.",0,,0,,1,"The section states 'A Content Provider can choose, by selecting the relevant options in their user account, to withdraw Diamonds'.",0,,1,The section discusses 'Diamonds' which are related to monetization and user participation in the platform's economy.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S006786,1,"The section discusses platform rules regarding incentives, refunds, and forfeiture of payments, indicating platform authority and enforcement.",0,,0,,0,,0,,1,"The section discusses 'Diamond incentive', 'financial compensation', 'Gifts purchased', and 'payment withdrawn', which relate to user participation in monetization and gifting mechanisms.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
